attempt_order,learner_id,skill_name,lesson_title,question_id,is_correct,difficulty_level,assessment_type,answered_at,certification_id,lesson_id,exam_id,attempt_no
1361,29,101,Accounting and Financial Affairs,Q-101-5,0,HARD,DIAGNOSTIC,2026-01-03 02:28:00+00:00,1,101,1000,2
1362,29,102,Management and Organization Theory,Q-102-5,0,EASY,MIDDLE_EXAM,2026-01-03 02:29:00+00:00,1,102,1000,2
1363,29,103,Laws on Labor and Transaction,Q-103-5,0,AVERAGE,DIAGNOSTIC,2026-01-03 02:30:00+00:00,1,103,1000,2
1364,29,104,Laws on Security,Q-104-5,1,HARD,MIDDLE_EXAM,2026-01-03 02:31:00+00:00,1,104,1000,2
1365,29,101,Accounting and Financial Affairs,Q-101-6,1,EASY,LESSON_QUIZ,2026-01-03 02:35:00+00:00,1,101,1001,2
1366,29,102,Management and Organization Theory,Q-102-6,0,AVERAGE,MOCK_EXAM,2026-01-03 02:36:00+00:00,1,102,1001,2
1367,29,103,Laws on Labor and Transaction,Q-103-6,0,HARD,LESSON_QUIZ,2026-01-03 02:37:00+00:00,1,103,1001,2
1368,29,104,Laws on Security,Q-104-6,1,EASY,MOCK_EXAM,2026-01-03 02:38:00+00:00,1,104,1001,2
1369,29,101,Accounting and Financial Affairs,Q-101-7,1,AVERAGE,MIDDLE_EXAM,2026-01-03 02:42:00+00:00,1,101,1002,2
1370,29,102,Management and Organization Theory,Q-102-7,0,HARD,DIAGNOSTIC,2026-01-03 02:43:00+00:00,1,102,1002,2
1371,29,103,Laws on Labor and Transaction,Q-103-7,0,EASY,MIDDLE_EXAM,2026-01-03 02:44:00+00:00,1,103,1002,2
1372,29,104,Laws on Security,Q-104-7,1,AVERAGE,DIAGNOSTIC,2026-01-03 02:45:00+00:00,1,104,1002,2
1373,29,101,Accounting and Financial Affairs,Q-101-8,1,HARD,MOCK_EXAM,2026-01-03 02:49:00+00:00,1,101,1003,2
1374,29,102,Management and Organization Theory,Q-102-8,0,EASY,LESSON_QUIZ,2026-01-03 02:50:00+00:00,1,102,1003,2
1375,29,103,Laws on Labor and Transaction,Q-103-8,1,AVERAGE,MOCK_EXAM,2026-01-03 02:51:00+00:00,1,103,1003,2
1376,29,104,Laws on Security,Q-104-8,0,HARD,LESSON_QUIZ,2026-01-03 02:52:00+00:00,1,104,1003,2
1377,29,101,Accounting and Financial Affairs,Q-101-9,1,EASY,DIAGNOSTIC,2026-01-03 02:56:00+00:00,1,101,1000,3
1378,29,102,Management and Organization Theory,Q-102-9,1,AVERAGE,MIDDLE_EXAM,2026-01-03 02:57:00+00:00,1,102,1000,3
1379,29,103,Laws on Labor and Transaction,Q-103-9,0,HARD,DIAGNOSTIC,2026-01-03 02:58:00+00:00,1,103,1000,3
1380,29,104,Laws on Security,Q-104-9,1,EASY,MIDDLE_EXAM,2026-01-03 02:59:00+00:00,1,104,1000,3
1381,29,101,Accounting and Financial Affairs,Q-101-1,1,AVERAGE,LESSON_QUIZ,2026-01-03 03:03:00+00:00,1,101,1001,3
1382,29,102,Management and Organization Theory,Q-102-1,0,HARD,MOCK_EXAM,2026-01-03 03:04:00+00:00,1,102,1001,3
1383,29,103,Laws on Labor and Transaction,Q-103-1,0,EASY,LESSON_QUIZ,2026-01-03 03:05:00+00:00,1,103,1001,3
1384,29,104,Laws on Security,Q-104-1,0,AVERAGE,MOCK_EXAM,2026-01-03 03:06:00+00:00,1,104,1001,3
1385,29,101,Accounting and Financial Affairs,Q-101-2,1,HARD,MIDDLE_EXAM,2026-01-03 03:10:00+00:00,1,101,1002,3
1386,29,102,Management and Organization Theory,Q-102-2,1,EASY,DIAGNOSTIC,2026-01-03 03:11:00+00:00,1,102,1002,3
1387,29,103,Laws on Labor and Transaction,Q-103-2,0,AVERAGE,MIDDLE_EXAM,2026-01-03 03:12:00+00:00,1,103,1002,3
1388,29,104,Laws on Security,Q-104-2,1,HARD,DIAGNOSTIC,2026-01-03 03:13:00+00:00,1,104,1002,3
1389,29,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MOCK_EXAM,2026-01-03 03:17:00+00:00,1,101,1003,3
1390,29,102,Management and Organization Theory,Q-102-3,1,AVERAGE,LESSON_QUIZ,2026-01-03 03:18:00+00:00,1,102,1003,3
1391,29,103,Laws on Labor and Transaction,Q-103-3,1,HARD,MOCK_EXAM,2026-01-03 03:19:00+00:00,1,103,1003,3
1392,29,104,Laws on Security,Q-104-3,0,EASY,LESSON_QUIZ,2026-01-03 03:20:00+00:00,1,104,1003,3
1393,30,101,Accounting and Financial Affairs,Q-101-1,0,AVERAGE,DIAGNOSTIC,2026-01-03 03:30:00+00:00,1,101,1000,1
1394,30,102,Management and Organization Theory,Q-102-1,1,HARD,MIDDLE_EXAM,2026-01-03 03:31:00+00:00,1,102,1000,1
1395,30,103,Laws on Labor and Transaction,Q-103-1,1,EASY,DIAGNOSTIC,2026-01-03 03:32:00+00:00,1,103,1000,1
1396,30,104,Laws on Security,Q-104-1,1,AVERAGE,MIDDLE_EXAM,2026-01-03 03:33:00+00:00,1,104,1000,1
1397,30,101,Accounting and Financial Affairs,Q-101-2,1,HARD,LESSON_QUIZ,2026-01-03 03:37:00+00:00,1,101,1001,1
1398,30,102,Management and Organization Theory,Q-102-2,1,EASY,MOCK_EXAM,2026-01-03 03:38:00+00:00,1,102,1001,1
1399,30,103,Laws on Labor and Transaction,Q-103-2,0,AVERAGE,LESSON_QUIZ,2026-01-03 03:39:00+00:00,1,103,1001,1
1400,30,104,Laws on Security,Q-104-2,1,HARD,MOCK_EXAM,2026-01-03 03:40:00+00:00,1,104,1001,1
1401,30,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MIDDLE_EXAM,2026-01-03 03:44:00+00:00,1,101,1002,1
1402,30,102,Management and Organization Theory,Q-102-3,0,AVERAGE,DIAGNOSTIC,2026-01-03 03:45:00+00:00,1,102,1002,1
1403,30,103,Laws on Labor and Transaction,Q-103-3,0,HARD,MIDDLE_EXAM,2026-01-03 03:46:00+00:00,1,103,1002,1
1404,30,104,Laws on Security,Q-104-3,0,EASY,DIAGNOSTIC,2026-01-03 03:47:00+00:00,1,104,1002,1
1405,30,101,Accounting and Financial Affairs,Q-101-4,1,AVERAGE,MOCK_EXAM,2026-01-03 03:51:00+00:00,1,101,1003,1
1406,30,102,Management and Organization Theory,Q-102-4,0,HARD,LESSON_QUIZ,2026-01-03 03:52:00+00:00,1,102,1003,1
1407,30,103,Laws on Labor and Transaction,Q-103-4,1,EASY,MOCK_EXAM,2026-01-03 03:53:00+00:00,1,103,1003,1
1408,30,104,Laws on Security,Q-104-4,1,AVERAGE,LESSON_QUIZ,2026-01-03 03:54:00+00:00,1,104,1003,1
1409,30,101,Accounting and Financial Affairs,Q-101-5,1,HARD,DIAGNOSTIC,2026-01-03 03:58:00+00:00,1,101,1000,2
1410,30,102,Management and Organization Theory,Q-102-5,1,EASY,MIDDLE_EXAM,2026-01-03 03:59:00+00:00,1,102,1000,2
1411,30,103,Laws on Labor and Transaction,Q-103-5,1,AVERAGE,DIAGNOSTIC,2026-01-03 04:00:00+00:00,1,103,1000,2
1412,30,104,Laws on Security,Q-104-5,1,HARD,MIDDLE_EXAM,2026-01-03 04:01:00+00:00,1,104,1000,2
1413,30,101,Accounting and Financial Affairs,Q-101-6,0,EASY,LESSON_QUIZ,2026-01-03 04:05:00+00:00,1,101,1001,2
1414,30,102,Management and Organization Theory,Q-102-6,1,AVERAGE,MOCK_EXAM,2026-01-03 04:06:00+00:00,1,102,1001,2
1415,30,103,Laws on Labor and Transaction,Q-103-6,1,HARD,LESSON_QUIZ,2026-01-03 04:07:00+00:00,1,103,1001,2
1416,30,104,Laws on Security,Q-104-6,1,EASY,MOCK_EXAM,2026-01-03 04:08:00+00:00,1,104,1001,2
1417,30,101,Accounting and Financial Affairs,Q-101-7,1,AVERAGE,MIDDLE_EXAM,2026-01-03 04:12:00+00:00,1,101,1002,2
1418,30,102,Management and Organization Theory,Q-102-7,1,HARD,DIAGNOSTIC,2026-01-03 04:13:00+00:00,1,102,1002,2
1419,30,103,Laws on Labor and Transaction,Q-103-7,1,EASY,MIDDLE_EXAM,2026-01-03 04:14:00+00:00,1,103,1002,2
1420,30,104,Laws on Security,Q-104-7,1,AVERAGE,DIAGNOSTIC,2026-01-03 04:15:00+00:00,1,104,1002,2
1421,30,101,Accounting and Financial Affairs,Q-101-8,0,HARD,MOCK_EXAM,2026-01-03 04:19:00+00:00,1,101,1003,2
1422,30,102,Management and Organization Theory,Q-102-8,0,EASY,LESSON_QUIZ,2026-01-03 04:20:00+00:00,1,102,1003,2
1423,30,103,Laws on Labor and Transaction,Q-103-8,1,AVERAGE,MOCK_EXAM,2026-01-03 04:21:00+00:00,1,103,1003,2
1424,30,104,Laws on Security,Q-104-8,0,HARD,LESSON_QUIZ,2026-01-03 04:22:00+00:00,1,104,1003,2
1425,30,101,Accounting and Financial Affairs,Q-101-9,0,EASY,DIAGNOSTIC,2026-01-03 04:26:00+00:00,1,101,1000,3
1426,30,102,Management and Organization Theory,Q-102-9,0,AVERAGE,MIDDLE_EXAM,2026-01-03 04:27:00+00:00,1,102,1000,3
1427,30,103,Laws on Labor and Transaction,Q-103-9,0,HARD,DIAGNOSTIC,2026-01-03 04:28:00+00:00,1,103,1000,3
1428,30,104,Laws on Security,Q-104-9,0,EASY,MIDDLE_EXAM,2026-01-03 04:29:00+00:00,1,104,1000,3
1429,30,101,Accounting and Financial Affairs,Q-101-1,0,AVERAGE,LESSON_QUIZ,2026-01-03 04:33:00+00:00,1,101,1001,3
1430,30,102,Management and Organization Theory,Q-102-1,0,HARD,MOCK_EXAM,2026-01-03 04:34:00+00:00,1,102,1001,3
1431,30,103,Laws on Labor and Transaction,Q-103-1,1,EASY,LESSON_QUIZ,2026-01-03 04:35:00+00:00,1,103,1001,3
1432,30,104,Laws on Security,Q-104-1,1,AVERAGE,MOCK_EXAM,2026-01-03 04:36:00+00:00,1,104,1001,3
1433,30,101,Accounting and Financial Affairs,Q-101-2,1,HARD,MIDDLE_EXAM,2026-01-03 04:40:00+00:00,1,101,1002,3
1434,30,102,Management and Organization Theory,Q-102-2,1,EASY,DIAGNOSTIC,2026-01-03 04:41:00+00:00,1,102,1002,3
1435,30,103,Laws on Labor and Transaction,Q-103-2,1,AVERAGE,MIDDLE_EXAM,2026-01-03 04:42:00+00:00,1,103,1002,3
1436,30,104,Laws on Security,Q-104-2,1,HARD,DIAGNOSTIC,2026-01-03 04:43:00+00:00,1,104,1002,3
1437,30,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MOCK_EXAM,2026-01-03 04:47:00+00:00,1,101,1003,3
1438,30,102,Management and Organization Theory,Q-102-3,1,AVERAGE,LESSON_QUIZ,2026-01-03 04:48:00+00:00,1,102,1003,3
1439,30,103,Laws on Labor and Transaction,Q-103-3,0,HARD,MOCK_EXAM,2026-01-03 04:49:00+00:00,1,103,1003,3
1440,30,104,Laws on Security,Q-104-3,1,EASY,LESSON_QUIZ,2026-01-03 04:50:00+00:00,1,104,1003,3
1441,31,101,Accounting and Financial Affairs,Q-101-1,0,HARD,LESSON_QUIZ,2026-01-03 05:00:00+00:00,1,101,1000,1
1442,31,102,Management and Organization Theory,Q-102-1,1,EASY,MOCK_EXAM,2026-01-03 05:01:00+00:00,1,102,1000,1
1443,31,103,Laws on Labor and Transaction,Q-103-1,1,AVERAGE,LESSON_QUIZ,2026-01-03 05:02:00+00:00,1,103,1000,1
1444,31,104,Laws on Security,Q-104-1,1,HARD,MOCK_EXAM,2026-01-03 05:03:00+00:00,1,104,1000,1
1445,31,101,Accounting and Financial Affairs,Q-101-2,0,EASY,MIDDLE_EXAM,2026-01-03 05:07:00+00:00,1,101,1001,1
1446,31,102,Management and Organization Theory,Q-102-2,0,AVERAGE,DIAGNOSTIC,2026-01-03 05:08:00+00:00,1,102,1001,1
1447,31,103,Laws on Labor and Transaction,Q-103-2,1,HARD,MIDDLE_EXAM,2026-01-03 05:09:00+00:00,1,103,1001,1
1448,31,104,Laws on Security,Q-104-2,1,EASY,DIAGNOSTIC,2026-01-03 05:10:00+00:00,1,104,1001,1
1449,31,101,Accounting and Financial Affairs,Q-101-3,1,AVERAGE,MOCK_EXAM,2026-01-03 05:14:00+00:00,1,101,1002,1
1450,31,102,Management and Organization Theory,Q-102-3,1,HARD,LESSON_QUIZ,2026-01-03 05:15:00+00:00,1,102,1002,1
1451,31,103,Laws on Labor and Transaction,Q-103-3,1,EASY,MOCK_EXAM,2026-01-03 05:16:00+00:00,1,103,1002,1
1452,31,104,Laws on Security,Q-104-3,1,AVERAGE,LESSON_QUIZ,2026-01-03 05:17:00+00:00,1,104,1002,1
1453,31,101,Accounting and Financial Affairs,Q-101-4,0,HARD,DIAGNOSTIC,2026-01-03 05:21:00+00:00,1,101,1003,1
1454,31,102,Management and Organization Theory,Q-102-4,1,EASY,MIDDLE_EXAM,2026-01-03 05:22:00+00:00,1,102,1003,1
1455,31,103,Laws on Labor and Transaction,Q-103-4,0,AVERAGE,DIAGNOSTIC,2026-01-03 05:23:00+00:00,1,103,1003,1
1456,31,104,Laws on Security,Q-104-4,0,HARD,MIDDLE_EXAM,2026-01-03 05:24:00+00:00,1,104,1003,1
1457,31,101,Accounting and Financial Affairs,Q-101-5,1,EASY,LESSON_QUIZ,2026-01-03 05:28:00+00:00,1,101,1000,2
1458,31,102,Management and Organization Theory,Q-102-5,1,AVERAGE,MOCK_EXAM,2026-01-03 05:29:00+00:00,1,102,1000,2
1459,31,103,Laws on Labor and Transaction,Q-103-5,0,HARD,LESSON_QUIZ,2026-01-03 05:30:00+00:00,1,103,1000,2
1460,31,104,Laws on Security,Q-104-5,1,EASY,MOCK_EXAM,2026-01-03 05:31:00+00:00,1,104,1000,2
1461,31,101,Accounting and Financial Affairs,Q-101-6,0,AVERAGE,MIDDLE_EXAM,2026-01-03 05:35:00+00:00,1,101,1001,2
1462,31,102,Management and Organization Theory,Q-102-6,1,HARD,DIAGNOSTIC,2026-01-03 05:36:00+00:00,1,102,1001,2
1463,31,103,Laws on Labor and Transaction,Q-103-6,1,EASY,MIDDLE_EXAM,2026-01-03 05:37:00+00:00,1,103,1001,2
1464,31,104,Laws on Security,Q-104-6,0,AVERAGE,DIAGNOSTIC,2026-01-03 05:38:00+00:00,1,104,1001,2
1465,31,101,Accounting and Financial Affairs,Q-101-7,1,HARD,MOCK_EXAM,2026-01-03 05:42:00+00:00,1,101,1002,2
1466,31,102,Management and Organization Theory,Q-102-7,1,EASY,LESSON_QUIZ,2026-01-03 05:43:00+00:00,1,102,1002,2
1467,31,103,Laws on Labor and Transaction,Q-103-7,0,AVERAGE,MOCK_EXAM,2026-01-03 05:44:00+00:00,1,103,1002,2
1468,31,104,Laws on Security,Q-104-7,1,HARD,LESSON_QUIZ,2026-01-03 05:45:00+00:00,1,104,1002,2
1469,31,101,Accounting and Financial Affairs,Q-101-8,1,EASY,DIAGNOSTIC,2026-01-03 05:49:00+00:00,1,101,1003,2
1470,31,102,Management and Organization Theory,Q-102-8,1,AVERAGE,MIDDLE_EXAM,2026-01-03 05:50:00+00:00,1,102,1003,2
1471,31,103,Laws on Labor and Transaction,Q-103-8,1,HARD,DIAGNOSTIC,2026-01-03 05:51:00+00:00,1,103,1003,2
1472,31,104,Laws on Security,Q-104-8,1,EASY,MIDDLE_EXAM,2026-01-03 05:52:00+00:00,1,104,1003,2
1473,31,101,Accounting and Financial Affairs,Q-101-9,0,AVERAGE,LESSON_QUIZ,2026-01-03 05:56:00+00:00,1,101,1000,3
1474,31,102,Management and Organization Theory,Q-102-9,1,HARD,MOCK_EXAM,2026-01-03 05:57:00+00:00,1,102,1000,3
1475,31,103,Laws on Labor and Transaction,Q-103-9,0,EASY,LESSON_QUIZ,2026-01-03 05:58:00+00:00,1,103,1000,3
1476,31,104,Laws on Security,Q-104-9,1,AVERAGE,MOCK_EXAM,2026-01-03 05:59:00+00:00,1,104,1000,3
1477,31,101,Accounting and Financial Affairs,Q-101-1,1,HARD,MIDDLE_EXAM,2026-01-03 06:03:00+00:00,1,101,1001,3
1478,31,102,Management and Organization Theory,Q-102-1,1,EASY,DIAGNOSTIC,2026-01-03 06:04:00+00:00,1,102,1001,3
1479,31,103,Laws on Labor and Transaction,Q-103-1,0,AVERAGE,MIDDLE_EXAM,2026-01-03 06:05:00+00:00,1,103,1001,3
1480,31,104,Laws on Security,Q-104-1,1,HARD,DIAGNOSTIC,2026-01-03 06:06:00+00:00,1,104,1001,3
1481,31,101,Accounting and Financial Affairs,Q-101-2,1,EASY,MOCK_EXAM,2026-01-03 06:10:00+00:00,1,101,1002,3
1482,31,102,Management and Organization Theory,Q-102-2,1,AVERAGE,LESSON_QUIZ,2026-01-03 06:11:00+00:00,1,102,1002,3
1483,31,103,Laws on Labor and Transaction,Q-103-2,0,HARD,MOCK_EXAM,2026-01-03 06:12:00+00:00,1,103,1002,3
1484,31,104,Laws on Security,Q-104-2,1,EASY,LESSON_QUIZ,2026-01-03 06:13:00+00:00,1,104,1002,3
1485,31,101,Accounting and Financial Affairs,Q-101-3,1,AVERAGE,DIAGNOSTIC,2026-01-03 06:17:00+00:00,1,101,1003,3
1486,31,102,Management and Organization Theory,Q-102-3,0,HARD,MIDDLE_EXAM,2026-01-03 06:18:00+00:00,1,102,1003,3
1487,31,103,Laws on Labor and Transaction,Q-103-3,1,EASY,DIAGNOSTIC,2026-01-03 06:19:00+00:00,1,103,1003,3
1488,31,104,Laws on Security,Q-104-3,1,AVERAGE,MIDDLE_EXAM,2026-01-03 06:20:00+00:00,1,104,1003,3
1489,32,101,Accounting and Financial Affairs,Q-101-1,0,EASY,MIDDLE_EXAM,2026-01-03 06:30:00+00:00,1,101,1000,1
1490,32,102,Management and Organization Theory,Q-102-1,0,AVERAGE,DIAGNOSTIC,2026-01-03 06:31:00+00:00,1,102,1000,1
1491,32,103,Laws on Labor and Transaction,Q-103-1,0,HARD,MIDDLE_EXAM,2026-01-03 06:32:00+00:00,1,103,1000,1
1492,32,104,Laws on Security,Q-104-1,1,EASY,DIAGNOSTIC,2026-01-03 06:33:00+00:00,1,104,1000,1
1493,32,101,Accounting and Financial Affairs,Q-101-2,0,AVERAGE,MOCK_EXAM,2026-01-03 06:37:00+00:00,1,101,1001,1
1494,32,102,Management and Organization Theory,Q-102-2,0,HARD,LESSON_QUIZ,2026-01-03 06:38:00+00:00,1,102,1001,1
1495,32,103,Laws on Labor and Transaction,Q-103-2,1,EASY,MOCK_EXAM,2026-01-03 06:39:00+00:00,1,103,1001,1
1496,32,104,Laws on Security,Q-104-2,0,AVERAGE,LESSON_QUIZ,2026-01-03 06:40:00+00:00,1,104,1001,1
1497,32,101,Accounting and Financial Affairs,Q-101-3,0,HARD,DIAGNOSTIC,2026-01-03 06:44:00+00:00,1,101,1002,1
1498,32,102,Management and Organization Theory,Q-102-3,1,EASY,MIDDLE_EXAM,2026-01-03 06:45:00+00:00,1,102,1002,1
1499,32,103,Laws on Labor and Transaction,Q-103-3,0,AVERAGE,DIAGNOSTIC,2026-01-03 06:46:00+00:00,1,103,1002,1
1500,32,104,Laws on Security,Q-104-3,1,HARD,MIDDLE_EXAM,2026-01-03 06:47:00+00:00,1,104,1002,1
1501,32,101,Accounting and Financial Affairs,Q-101-4,1,EASY,LESSON_QUIZ,2026-01-03 06:51:00+00:00,1,101,1003,1
1502,32,102,Management and Organization Theory,Q-102-4,1,AVERAGE,MOCK_EXAM,2026-01-03 06:52:00+00:00,1,102,1003,1
1503,32,103,Laws on Labor and Transaction,Q-103-4,1,HARD,LESSON_QUIZ,2026-01-03 06:53:00+00:00,1,103,1003,1
1504,32,104,Laws on Security,Q-104-4,0,EASY,MOCK_EXAM,2026-01-03 06:54:00+00:00,1,104,1003,1
1505,32,101,Accounting and Financial Affairs,Q-101-5,0,AVERAGE,MIDDLE_EXAM,2026-01-03 06:58:00+00:00,1,101,1000,2
1506,32,102,Management and Organization Theory,Q-102-5,0,HARD,DIAGNOSTIC,2026-01-03 06:59:00+00:00,1,102,1000,2
1507,32,103,Laws on Labor and Transaction,Q-103-5,1,EASY,MIDDLE_EXAM,2026-01-03 07:00:00+00:00,1,103,1000,2
1508,32,104,Laws on Security,Q-104-5,1,AVERAGE,DIAGNOSTIC,2026-01-03 07:01:00+00:00,1,104,1000,2
1509,32,101,Accounting and Financial Affairs,Q-101-6,1,HARD,MOCK_EXAM,2026-01-03 07:05:00+00:00,1,101,1001,2
1510,32,102,Management and Organization Theory,Q-102-6,1,EASY,LESSON_QUIZ,2026-01-03 07:06:00+00:00,1,102,1001,2
1511,32,103,Laws on Labor and Transaction,Q-103-6,0,AVERAGE,MOCK_EXAM,2026-01-03 07:07:00+00:00,1,103,1001,2
1512,32,104,Laws on Security,Q-104-6,1,HARD,LESSON_QUIZ,2026-01-03 07:08:00+00:00,1,104,1001,2
1513,32,101,Accounting and Financial Affairs,Q-101-7,1,EASY,DIAGNOSTIC,2026-01-03 07:12:00+00:00,1,101,1002,2
1514,32,102,Management and Organization Theory,Q-102-7,0,AVERAGE,MIDDLE_EXAM,2026-01-03 07:13:00+00:00,1,102,1002,2
1515,32,103,Laws on Labor and Transaction,Q-103-7,1,HARD,DIAGNOSTIC,2026-01-03 07:14:00+00:00,1,103,1002,2
1516,32,104,Laws on Security,Q-104-7,1,EASY,MIDDLE_EXAM,2026-01-03 07:15:00+00:00,1,104,1002,2
1517,32,101,Accounting and Financial Affairs,Q-101-8,1,AVERAGE,LESSON_QUIZ,2026-01-03 07:19:00+00:00,1,101,1003,2
1518,32,102,Management and Organization Theory,Q-102-8,0,HARD,MOCK_EXAM,2026-01-03 07:20:00+00:00,1,102,1003,2
1519,32,103,Laws on Labor and Transaction,Q-103-8,0,EASY,LESSON_QUIZ,2026-01-03 07:21:00+00:00,1,103,1003,2
1520,32,104,Laws on Security,Q-104-8,1,AVERAGE,MOCK_EXAM,2026-01-03 07:22:00+00:00,1,104,1003,2
1521,32,101,Accounting and Financial Affairs,Q-101-9,0,HARD,MIDDLE_EXAM,2026-01-03 07:26:00+00:00,1,101,1000,3
1522,32,102,Management and Organization Theory,Q-102-9,0,EASY,DIAGNOSTIC,2026-01-03 07:27:00+00:00,1,102,1000,3
1523,32,103,Laws on Labor and Transaction,Q-103-9,0,AVERAGE,MIDDLE_EXAM,2026-01-03 07:28:00+00:00,1,103,1000,3
1524,32,104,Laws on Security,Q-104-9,1,HARD,DIAGNOSTIC,2026-01-03 07:29:00+00:00,1,104,1000,3
1525,32,101,Accounting and Financial Affairs,Q-101-1,1,EASY,MOCK_EXAM,2026-01-03 07:33:00+00:00,1,101,1001,3
1526,32,102,Management and Organization Theory,Q-102-1,0,AVERAGE,LESSON_QUIZ,2026-01-03 07:34:00+00:00,1,102,1001,3
1527,32,103,Laws on Labor and Transaction,Q-103-1,1,HARD,MOCK_EXAM,2026-01-03 07:35:00+00:00,1,103,1001,3
1528,32,104,Laws on Security,Q-104-1,1,EASY,LESSON_QUIZ,2026-01-03 07:36:00+00:00,1,104,1001,3
1529,32,101,Accounting and Financial Affairs,Q-101-2,0,AVERAGE,DIAGNOSTIC,2026-01-03 07:40:00+00:00,1,101,1002,3
1530,32,102,Management and Organization Theory,Q-102-2,1,HARD,MIDDLE_EXAM,2026-01-03 07:41:00+00:00,1,102,1002,3
1531,32,103,Laws on Labor and Transaction,Q-103-2,0,EASY,DIAGNOSTIC,2026-01-03 07:42:00+00:00,1,103,1002,3
1532,32,104,Laws on Security,Q-104-2,0,AVERAGE,MIDDLE_EXAM,2026-01-03 07:43:00+00:00,1,104,1002,3
1533,32,101,Accounting and Financial Affairs,Q-101-3,0,HARD,LESSON_QUIZ,2026-01-03 07:47:00+00:00,1,101,1003,3
1534,32,102,Management and Organization Theory,Q-102-3,1,EASY,MOCK_EXAM,2026-01-03 07:48:00+00:00,1,102,1003,3
1535,32,103,Laws on Labor and Transaction,Q-103-3,0,AVERAGE,LESSON_QUIZ,2026-01-03 07:49:00+00:00,1,103,1003,3
1536,32,104,Laws on Security,Q-104-3,1,HARD,MOCK_EXAM,2026-01-03 07:50:00+00:00,1,104,1003,3
1537,33,101,Accounting and Financial Affairs,Q-101-1,1,EASY,MOCK_EXAM,2026-01-03 08:00:00+00:00,1,101,1000,1
1538,33,102,Management and Organization Theory,Q-102-1,0,AVERAGE,LESSON_QUIZ,2026-01-03 08:01:00+00:00,1,102,1000,1
1539,33,103,Laws on Labor and Transaction,Q-103-1,0,HARD,MOCK_EXAM,2026-01-03 08:02:00+00:00,1,103,1000,1
1540,33,104,Laws on Security,Q-104-1,0,EASY,LESSON_QUIZ,2026-01-03 08:03:00+00:00,1,104,1000,1
1541,33,101,Accounting and Financial Affairs,Q-101-2,1,AVERAGE,DIAGNOSTIC,2026-01-03 08:07:00+00:00,1,101,1001,1
1542,33,102,Management and Organization Theory,Q-102-2,0,HARD,MIDDLE_EXAM,2026-01-03 08:08:00+00:00,1,102,1001,1
1543,33,103,Laws on Labor and Transaction,Q-103-2,0,EASY,DIAGNOSTIC,2026-01-03 08:09:00+00:00,1,103,1001,1
1544,33,104,Laws on Security,Q-104-2,1,AVERAGE,MIDDLE_EXAM,2026-01-03 08:10:00+00:00,1,104,1001,1
1545,33,101,Accounting and Financial Affairs,Q-101-3,0,HARD,LESSON_QUIZ,2026-01-03 08:14:00+00:00,1,101,1002,1
1546,33,102,Management and Organization Theory,Q-102-3,0,EASY,MOCK_EXAM,2026-01-03 08:15:00+00:00,1,102,1002,1
1547,33,103,Laws on Labor and Transaction,Q-103-3,0,AVERAGE,LESSON_QUIZ,2026-01-03 08:16:00+00:00,1,103,1002,1
1548,33,104,Laws on Security,Q-104-3,1,HARD,MOCK_EXAM,2026-01-03 08:17:00+00:00,1,104,1002,1
1549,33,101,Accounting and Financial Affairs,Q-101-4,0,EASY,MIDDLE_EXAM,2026-01-03 08:21:00+00:00,1,101,1003,1
1550,33,102,Management and Organization Theory,Q-102-4,0,AVERAGE,DIAGNOSTIC,2026-01-03 08:22:00+00:00,1,102,1003,1
1551,33,103,Laws on Labor and Transaction,Q-103-4,0,HARD,MIDDLE_EXAM,2026-01-03 08:23:00+00:00,1,103,1003,1
1552,33,104,Laws on Security,Q-104-4,0,EASY,DIAGNOSTIC,2026-01-03 08:24:00+00:00,1,104,1003,1
1553,33,101,Accounting and Financial Affairs,Q-101-5,0,AVERAGE,MOCK_EXAM,2026-01-03 08:28:00+00:00,1,101,1000,2
1554,33,102,Management and Organization Theory,Q-102-5,1,HARD,LESSON_QUIZ,2026-01-03 08:29:00+00:00,1,102,1000,2
1555,33,103,Laws on Labor and Transaction,Q-103-5,0,EASY,MOCK_EXAM,2026-01-03 08:30:00+00:00,1,103,1000,2
1556,33,104,Laws on Security,Q-104-5,1,AVERAGE,LESSON_QUIZ,2026-01-03 08:31:00+00:00,1,104,1000,2
1557,33,101,Accounting and Financial Affairs,Q-101-6,0,HARD,DIAGNOSTIC,2026-01-03 08:35:00+00:00,1,101,1001,2
1558,33,102,Management and Organization Theory,Q-102-6,1,EASY,MIDDLE_EXAM,2026-01-03 08:36:00+00:00,1,102,1001,2
1559,33,103,Laws on Labor and Transaction,Q-103-6,1,AVERAGE,DIAGNOSTIC,2026-01-03 08:37:00+00:00,1,103,1001,2
1560,33,104,Laws on Security,Q-104-6,0,HARD,MIDDLE_EXAM,2026-01-03 08:38:00+00:00,1,104,1001,2
1561,33,101,Accounting and Financial Affairs,Q-101-7,1,EASY,LESSON_QUIZ,2026-01-03 08:42:00+00:00,1,101,1002,2
1562,33,102,Management and Organization Theory,Q-102-7,0,AVERAGE,MOCK_EXAM,2026-01-03 08:43:00+00:00,1,102,1002,2
